"shop";"url";"type";"name";"ingredients";"val.energ.kcalp100";"val.energ.pkcalpj";"val.energ.kjp100";"val.energ.pkjpj";"mat.grasses.gp100";"dont.acides.gras.satures.gp100";"mat.grasses.ppj";"dont.acides.gras.satures.ppj";"glucides.gp100";"dont.sucres.gp100";"glucides.ppj";"dont.sucres.ppj";"proteines.gp100";"proteines.ppj";"sel.gp100";"sel.ppj";"a.folique.mcgp100";"a.folique.ppj";"a.pantothenique.mgp100";"a.pantothenique.ppj";"amidon.gp100";"amidon.ppj";"calcium.mgp100";"calcium.ppj";"chlorure.mgp100";"chlorure.ppj";"cuivre.mgp100";"cuivre.ppj";"f.aliment.gp100";"f.aliment.ppj";"fer.mgp100";"fer.ppj";"fluorure.mgp100";"fluorure.ppj";"iode.mcgp100";"iode.ppj";"magnesium.mgp100";"magnesium.ppj";"manganese.mgp100";"manganese.ppj";"niacine.mgp100";"niacine.ppj";"phosphore.mgp100";"phosphore.ppj";"potassium.mgp100";"potassium.ppj";"riboflavine.mgp100";"riboflavine.ppj";"thiamine.mgp100";"thiamine.ppj";"vitamine.a.mcgp100";"vitamine.a.ppj";"vitamine.b12.mcgp100";"vitamine.b12.ppj";"vitamine.b6.mgp100";"vitamine.b6.ppj";"vitamine.c.mgp100";"vitamine.c.ppj";"vitamine.d.mcgp100";"vitamine.d.ppj";"vitamine.e.mgp100";"vitamine.e.ppj";"vitamine.k.mcgp100";"vitamine.k.ppj";"zinc.mgp100";"zinc.ppj"
"Auchan";"https://www.auchan.fr/pechalou-yaourt-a-la-creme-de-chataigne-2x125g/pr-803579";"adult";"PECHALOU Yaourt à la crème de châtaigne 2x125g";"LAIT entier 67 % - crème de châtaigne 17,3 % (sucre 8,7 %, châtaigne 6,6 %, arôme naturel de vanille) - crème 10,5 % - sucre 3,5 % - conservateur du fruit : sorbate de potassium - ferment lactique du yaourt.";128;NA;535;NA;5,9;3,6;NA;NA;16,4;14,7;NA;NA;2,4;NA;0,13;NA;NA;NA;NA;NA;NA;NA;0;0;NA;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA
"Auchan";"https://www.auchan.fr/danone-fruits-d-ici-yaourt-aux-fruits-jaunes-2x145g/pr-327976";"adult";"Danone fruits d'ici Yaourt aux fruits jaunes 2x145g";"yaourt (LAIT entier (62,5%), LAIT écrémé concentré ou en poudre (10,9%),crème (LAIT) (1,9%), ferments lactiques (LAIT)) abricot (17,6%) sucre (6,0%) romarin (0,02%) LAIT : Origine France";92;NA;387;NA;2,9;2;NA;NA;12,4;12,2;NA;NA;3,9;NA;0,19;NA;NA;NA;NA;NA;NA;NA;137;17;NA;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA
"Auchan";"https://www.auchan.fr/andros-mousse-de-fruits-au-citron-2x80g/pr-221053";"adult";"ANDROS Mousse de fruits au citron 2x80g";"Ingrédients : LAIT entier, CREME 31%, citron 18% (jus, purée), sucre, jus de raisin, fécule, eau, gélatine bovine, gélifiant : pectine de fruits, huile essentielle de citron .";173;NA;721;NA;11;6,8;NA;NA;16;15;NA;NA;2,3;NA;0,11;NA;NA;NA;NA;NA;NA;NA;0;0;NA;NA;NA;NA;0,3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA
"Auchan";"https://www.auchan.fr/pechalou-yaourt-au-citron-4x125g/pr-32581";"adult";"PECHALOU Yaourt au citron 4x125g";"LAIT entier (86 %) &#xa0;sucre - LAIT écrémé en poudre - ferments lactiques du yaourt - arôme.";96;NA;400;NA;3,4;2,2;NA;NA;13;13;NA;NA;3,8;NA;0,13;NA;NA;NA;NA;NA;NA;NA;0;0;NA;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA
"Auchan";"https://www.auchan.fr/danone-fruits-d-ici-yaourt-aux-fruits-rouges-2x145g/pr-327952";"adult";"Danone fruits d'ici Yaourt aux fruits rouges  2x145g";"yaourt (LAIT entier (62,5%), LAIT écrémé concentré ou en poudre (11%), crème (LAIT) (1,9%), ferments lactiques (LAIT)) fraises (12,3%) framboises (5,3%) sucre (6,4%) LAIT : Origine France";92;NA;386;NA;2,9;2;NA;NA;12,3;12,3;NA;NA;3,9;NA;0,19;NA;NA;NA;NA;NA;NA;NA;140;17;NA;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA
"Auchan";"https://www.auchan.fr/activia-yaourt-au-bifidus-et-aux-fruits-mixes-panaches-16x125g/pr-291453";"adult";"Activia Yaourt au bifidus et aux fruits mixés panachés 16x125g";"LAIT entier (Origine: France) sucre (6,7% en moyenne) fruits (5%) : fraise, framboise, abricot, mangue LAIT écrémé concentré ou en poudre (Origine: UE) crème (LAIT) (Origine: France) épaississant (amidon transformé / E1422) concentrés de carottes et de carottes pourpres (dans variétés fraise et framboise) concentré de carotte et de citrouille (dans variété mangue) concentrés de carottes et de pomme (dans variété abricot) jus concentré de citron (dans variétés mangue et framboise) arômes naturels correcteurs d'acidité (acide citrique / E330, citrates de sodium / E331) (dans variétés abricot et fraise) ferments lactiques dont bifidobacterium (Bifidus ActiRegularis) (LAIT)";92;NA;387;NA;3,5;2,4;NA;NA;11,7;11,4;NA;NA;3,4;NA;0,13;NA;NA;NA;NA;NA;NA;NA;121;15;NA;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA
"Auchan";"https://www.auchan.fr/pechalou-yaourt-brasse-a-la-myrtille-4x125g/pr-21263";"adult";"PECHALOU Yaourt brassé à la myrtille 4x125g";"LAIT entier 75 % - sucre - myrtille 7,7 % - LAIT écrémé en poudre - amidon transformé de maïs - arômes - ferments lactiques du yaourt - épaississant : pectine - conservateur du fruit : sorbate de potassium.";91;NA;380;NA;2,9;1,9;NA;NA;12,4;11,7;NA;NA;3,7;NA;0,13;NA;NA;NA;NA;NA;NA;NA;0;0;NA;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA
"Auchan";"https://www.auchan.fr/panier-de-yoplait-yaourt-aux-fruits-4x130g/pr-298680";"adult";"PANIER DE YOPLAIT Yaourt aux fruits 4x130g";"Ingrédients : Yaourt (LAIT écrémé à base de poudre de LAIT - LAIT écrémé - Crème - Poudre de LAIT écrémé - Ferments lactique (LAIT)) - Sucre 9.8% - Eau - Citron 3% -  Jus de citron vert 1% - Amidon transformé de maïs - Concentré des minéraux du LAIT - Epaississant : Carraghénanes - Arôme naturel.  LAIT D'ORIGINE FRANCE";93;NA;392;NA;2,3;1,5;NA;NA;13,8;13,2;NA;NA;3,3;NA;0,13;NA;NA;NA;NA;NA;NA;NA;0;0;NA;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA
"Auchan";"https://www.auchan.fr/climont-yaourt-a-la-myrtille-4x125g/pr-641770";"adult";"CLIMONT Yaourt à la myrtille 4x125g";"LAIT frais de montagne entier pasteurisé, sucre, myrtilles, ferments lactique, sorbate de potassium";91;NA;381;NA;2,7;1,9;NA;NA;12,5;10,7;NA;NA;3,9;NA;0,11;NA;NA;NA;NA;NA;NA;NA;0;0;NA;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA
"Auchan";"https://www.auchan.fr/auchan-yaourt-ananas-et-passion-4x100g/pr-390898";"adult";"AUCHAN Yaourt Ananas et Passion 4x100g";"Yaourt au  lait  entier ; fruits : ananas-passion (ananas 11,5%, fruits de la passion 7,9%), pomme : 10% ; sucre 9%. Elaboré à partir de lait origine France";96,7;NA;407,6;NA;2,7;2,1;NA;NA;15;14,9;NA;NA;3,1;NA;0,1;NA;NA;NA;NA;NA;NA;NA;0;0;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA
"Auchan";"https://www.auchan.fr/danone-recette-cremeuse-yaourt-gourmand-panache-de-fruits-rouges-8x125g/pr-340536";"adult";"Danone Recette Crémeuse Yaourt gourmand panaché de fruits rouges 8x125g";"LAIT entier (Origine France) sucre (9,7% en moyenne) fruits (5,6%) (abricot, mirabelle, pêche) LAIT écrémé concentré ou en poudre (Origine UE) crème (LAIT) (Origine France) épaississants (amidons transformés / E1442, amidon transformé / E1422 (dans variété abricot), gomme guar / E412 (dans variétés abricot et pêche), carraghénanes / E407) sirop de glucose-fructose (0,6%) (dans variétés abricot et pêche) arômes ferments lactiques (LAIT) colorants (extrait de paprika / E160c, riboflavine / E101) (dans variétés abricot et pêche) correcteurs d'acidité (acide ascorbique / E300 (dans variété mirabelle), acide citrique / E330, citrate de sodium / E331)";104;NA;436;NA;3,3;2,3;NA;NA;15,4;14,6;NA;NA;3;NA;0,15;NA;NA;NA;NA;NA;NA;NA;0;0;NA;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA
"Auchan";"https://www.auchan.fr/savoie-yaourt-yaourt-bio-sur-lit-de-fraises-4x125g/pr-869932";"adult";"SAVOIE YAOURT Yaourt bio sur lit de fraises 4x125g";"LAIT* (origine : France) partiellement concentré, sucre de canne* 11%,&#xa0;fraise* 10%,&#xa0;amidon, jus de sureau concentré*, épaississant : pectines, arômes naturels, FERMENTS LACTIQUES.*issu de l'agriculture biologique.";103;6;432;6;2,8;2;5;12;16;16;8;20;3;7;0,11;2;NA;NA;NA;NA;NA;NA;108;NA;NA;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA
"Auchan";"https://www.auchan.fr/activia-yaourts-aux-fruits-bifidus-poire-4x125g/pr-225647";"adult";"Activia Yaourts aux fruits bifidus poire  4x125g";"LAIT entier (Origine: France) poire (8%) sucre (6,7%) LAIT écrémé concentré ou en poudre (Origine: UE) crème (LAIT) (Origine: France) épaississants (amidon transformé / E1422, pectine / E440) arômes naturels correcteurs d'acidité (acide citrique / E330, citrates de sodium / E331) ferments lactiques dont bifidobacterium (Bifidus ActiRegularis) (LAIT)";93;6;390;6;3,3;2,3;6;14;12,3;11,5;6;16;3,3;8;0,12;3;NA;NA;NA;NA;NA;NA;116;14;NA;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA
"Auchan";"https://www.auchan.fr/auchan-bio-yaourt-au-lait-de-brebis-sur-lit-de-myrtilles-2x125g/pr-791246";"adult";"AUCHAN BIO Yaourt au lait de brebis sur lit de myrtilles 2x125g";"Lait * de brebis 79.9%, préparation de fruits* 20% (myrtilles* 49%, sucre de canne*, épaississant : pectine), ferments lactiques (contient &#xa0;lait )&#xa0; * biologique Elaboré à partir de lait origine France";119;NA;498;NA;5;3,6;NA;NA;13,7;12,1;NA;NA;4,3;NA;0,1;NA;NA;NA;NA;NA;NA;NA;0;0;NA;NA;NA;NA;0,9;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA
"Auchan";"https://www.auchan.fr/activia-yaourt-bifidus-saveur-framboise-4x125g/pr-264450";"adult";"ACTIVIA Yaourt bifidus saveur framboise 4x125g";"LAIT entier (Origine : France) sucre (7,8%) LAIT écrémé concentré ou en poudre (Origine : UE) arôme naturel crème (LAIT) (Origine : France) ferments lactiques dont bifidobacterium (Bifidus ActiRegularis) (LAIT)";93;NA;390;NA;3,1;2;NA;NA;12,6;12,6;NA;NA;3,6;NA;0,13;NA;NA;NA;NA;NA;NA;NA;129;16;NA;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA
"Auchan";"https://www.auchan.fr/la-fermiere-yaourt-a-la-framboise-2x150g/pr-303452";"adult";"LA FERMIERE Yaourt à la framboise 2x150g";"LAIT entier, framboise purée 15%, CREME, préparation aux graines de lin 10% (eau, sucre, graines de lin 15%, jus de citron concentré, stabilisant : pectines, fibres d'agrumes), sucre 5,5%, cranberry purée 5%, ferments lactiques";125;NA;523;NA;6,4;3,3;NA;NA;14;13;NA;NA;2,3;NA;0,08;NA;NA;NA;NA;NA;NA;NA;0;0;NA;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA
"Auchan";"https://www.auchan.fr/activia-yaourts-aux-fruits-bifidus-rhubarbe-4x125g/pr-225571";"adult";"Activia Yaourts aux fruits  bifidus rhubarbe  4x125g";"LAIT entier (Origine: France) LAIT écrémé concentré ou en poudre (Origine: UE) rhubarbe (8%) sucre (6,8%) crème (LAIT) (Origine: France) épaississants (amidon transformé / E1442, pectine / E440) correcteurs d'acidité (acide citrique / E330, citrates de sodium / E331) arômes naturels sirop de sucre caramélisé ferments lactiques dont bifidobacterium (Bifidus ActiRegularis) (LAIT)";93;6;391;6;3,3;2,3;6;14;12;11,6;6;16;3,7;9;0,18;4;NA;NA;NA;NA;NA;NA;138;17;NA;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA
"Auchan";"https://www.auchan.fr/recette-cremeuse-yaourts-aux-fruits-jaunes-8x125g/pr-655502";"adult";"Recette crémeuse Yaourts aux fruits jaunes 8x125g";"LAIT entier (Origine France) sucre (9,6% en moyenne) fruits (5,6%) (framboise, fraise, cerise) LAIT écrémé concentré ou en poudre (Origine UE) crème (LAIT) (Origine France) épaississants (amidons transformés / E1442, amidon transformé / E1422 (dans variété cerise), gomme guar / E412 (dans variétés fraise et cerise), carraghénanes / E407 (dans variétés fraise et framboise), pectine / E440 (dans variété cerise)) sirop de glucose-fructose (0,9%) (dans variété fraise) dextrose (0,6%) (dans variété cerise) jus de carotte noire concentré (dans variété framboise) colorant (carmin / E120) (dans variété fraise) arômes ferments lactiques (LAIT) correcteurs d'acidité (acide citrique / E330, citrate de sodium / E331)";103;7;433;7;3,3;2,3;6;15;15,2;14,3;7;20;3;8;0,15;3;NA;NA;NA;NA;NA;NA;106,1;NA;NA;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA
"Auchan";"https://www.auchan.fr/hipp-petit-pot-dessert-brasse-banane-mangue-ananas-bio-des-6-mois-4x100g/pr-C441670";"baby";"Hipp Petit pot dessert brassé banane mangue ananas bio dès 6 mois 4x100g";"LAIT ENTIER* 62%, bananes* 15%, mangues* 9%, jus d'ananas concentré* 6%, amidon, LAIT ECREME EN POUDRE*, épaississant (pectine, farine de caroube), correcteur d'acidité (carbonate de calcium), FERMENTS LACTIQUES*Produits issus de l’Agriculture Biologique.Sans gluten";81;NA;341;NA;2,2;1,4;NA;NA;12,5;9,9;NA;NA;2,4;NA;0,08;NA;NA;NA;NA;NA;NA;NA;100;25;NA;NA;NA;NA;0,8;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA
"Auchan";"https://www.auchan.fr/nestle-p-tit-onctueux-pot-fromage-blanc-fraise-banane-des-6-mois-4x100g/pr-C872001";"baby";"Nestlé P'tit onctueux pot fromage blanc fraise banane dès 6 mois 4x100g";"Ingrédients: LAIT fermenté 62,4% (LAIT entier, ferments lactiques), purées de fruits 25% (banane 15%, fraise 10%), eau, LACTOSERUM en poudre, amidon de riz, amidon de maïs, protéines de LAIT, acidifiant (acide citrique), arôme naturel, minéraux (citrate de magnésium, sulfate de zinc).";81;NA;339;NA;2,3;1,2;NA;NA;12;7,9;NA;NA;2,7;NA;0,08;NA;NA;NA;NA;NA;9,6;NA;75;19;370;NA;NA;NA;0,5;NA;NA;NA;NA;NA;NA;NA;15;NA;NA;NA;NA;NA;NA;NA;580;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,6;0;84;0;0;0;6,4;0;NA;NA;0,75;19
"Auchan";"https://www.auchan.fr/auchan-baby-bio-pot-dessert-lacte-brasse-a-l-abricot-des-6-mois-4x100g/pr-316206";"baby";"Auchan baby bio Pot dessert lacté brassé à l'abricot dès 6 mois 4x100g";"Lait  entier* 70% (Origine : France), eau, sucre de canne*, amidon de maïs, purée d'abricot* 3%, jus de citron concentré*, poudre de  lait  écrémé* (origine : France) 0,55%  ,  épaississants : farine de graine de caroube et pectine, arôme naturel d'abricot*, ferments lactiques.    Fabriqué avec des ingrédients ne provenant pas exclusivement de France     * issus de l'agriculture biologique";86,3;NA;362,7;NA;2,9;1,95;NA;NA;12;9,6;NA;NA;2,5;NA;0,09;NA;NA;NA;NA;NA;0;0;0;0;0;0;NA;NA;0,9;NA;NA;NA;NA;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;NA;NA;0;0
"Auchan";"https://www.auchan.fr/auchan-baby-bio-pot-dessert-lacte-brasse-framboise-des-6-mois-4x100g/pr-316211";"baby";"Auchan baby bio Pot dessert lacté brassé framboise dès 6 mois 4x100g";"Lait  entier* 70% (Origine : France), eau, sucre de canne*,  amidon de maïs, purée de framboise* 2%, jus de citron concentré*, poudre de  lait  écrémé* 0,55% (Origine : France), épaississants : farine de graine de caroube et pectine, arôme naturel de framboise*, jus de carotte pourpre concentré*, ferments lactiques.    Fabriqué avec des ingrédients ne provenant pas exclusivement de France     * issus de l'agriculture biologique";85,5;NA;358,9;NA;3,1;2,17;NA;NA;11,4;9,3;NA;NA;2,5;NA;0,09;NA;NA;NA;NA;NA;0;0;0;0;0;0;NA;NA;1,2;NA;NA;NA;NA;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;NA;NA;0;0
"Auchan";"https://www.auchan.fr/babybio-gourde-dessert-pomme-et-carotte-des-6-mois-4x90g/pr-325525";"baby";"Babybio Gourde dessert pomme et carotte  dès 6 mois 4x90g";"Pommes d'Aquitaine* 80%, carottes d'Espagne* 19%, jus de citron d'Espagne*. *Ingrédients issus de l'agriculture biologique";53;NA;224;NA;0,3;0,1;NA;NA;11,4;10,1;NA;NA;0,4;NA;0,02;NA;NA;NA;NA;NA;0;0;0;0;0;0;NA;NA;1,5;NA;NA;NA;NA;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;NA;NA;0;0
"Auchan";"https://www.auchan.fr/nestle-p-tit-brasse-gourde-dessert-pomme-cereales-bio-des-6-mois-4x90g/pr-455508";"baby";"Nestlé P'tit brassé gourde dessert pomme céréales bio dès 6 mois 4x90g";"Ingrédients: Purée de pomme* 54%, LAIT entier* 26,6%, eau, céréales* 5% (semoule de riz, farine d'AVOINE), LAIT écrémé en poudre*, jus de citron concentré*, épaississant (pectine), antioxydant (acide ascorbique), ferments lactiques (LAIT). *Ingrédients issus de l'agriculture biologique.";61;NA;255;NA;1,1;0,6;NA;NA;10,6;7,6;NA;NA;1,4;NA;0,03;NA;NA;NA;NA;NA;0;0;0;0;0;0;NA;NA;1,3;NA;NA;NA;NA;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;NA;NA;0;0
"Auchan";"https://www.auchan.fr/nestle-p-tit-onctueux-petit-pot-dessert-lacte-banane-peche-des-6mois-4x100g/pr-726733";"baby";"Nestlé P'tit onctueux petit pot dessert lacté banane pêche dès 6mois 4x100g";"Ingrédients: LAIT fermenté 62,4% (LAIT entier, ferments lactiques), purées de fruits 25% (banane 15%, pêche 10%), eau, amidon de riz, amidon de maïs, LACTOSERUM en poudre, protéines de LAIT, acidifiant (acide lactique), arôme naturel, minéraux (citrate de magnésium, sulfate de zinc).";81;NA;341;NA;2,3;1,2;NA;NA;12;8;NA;NA;2,8;NA;0,08;NA;NA;NA;NA;NA;0;0;75;19;0;0;NA;NA;0,5;NA;NA;NA;NA;NA;NA;NA;15;NA;NA;NA;NA;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;NA;0;0;0;0;NA;NA;0,75;19
"Auchan";"https://www.auchan.fr/nestle-p-tit-brasse-petit-pot-dessert-lacte-a-l-abricot-des-4-mois-6x60g/pr-C889812";"baby";"Nestlé P'tit brassé petit pot dessert lacté à l'abricot dès 4 mois 6x60g";"Ingrédients: LAIT entier 81%, sucre, maltodextrine, purée d'abricot 3,5%, amidon transformé, CREME, protéines de LAIT, chlorure de magnésium, épaississant : pectine ; arôme naturel, ferments lactiques (LAIT).";108;NA;453;NA;3,4;2,2;NA;NA;16;10;NA;NA;3;NA;0,09;NA;NA;NA;NA;NA;0;0;150;38;0;0;NA;NA;0,5;NA;NA;NA;NA;NA;NA;NA;30;38;NA;NA;NA;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;NA;NA;1,5;38
"Auchan";"https://www.auchan.fr/bledina-les-mini-lactes-petit-pot-dessert-a-la-fraise-des-6-mois-6x55g/pr-525751";"baby";"Blédina Les mini lactés petit pot dessert à la fraise dès 6 mois 6x55g";"LAIT écrémé et petit-lait fermentés réhydratés 68,0 % (LAIT) - Purée de fraises 10,0 % - Crème (LAIT) - Eau - Sucre - Amidon transformé de maïs - Jus de carottes reconstitué à base de jus concentré* - Arômes naturels - Epaississant : Farine de graines de caroube - Acidifiant : Acide citrique - Emulsifiant : Monodiglycérides de colza.";85;0;358;0;3,3;2;0;0;10,9;7,5;0;0;2,7;0;0,09;0;NA;NA;NA;NA;0;0;76;19;0;0;NA;NA;0,5;0;NA;NA;NA;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;0;0;7,5;30;0;0;0;0;NA;NA;0;0
"Auchan";"https://www.auchan.fr/bledina-les-mini-lactes-petit-pot-dessert-a-la-banane-des-6-mois-6x55g/pr-548522";"baby";"Blédina Les mini lactés petit pot dessert à la banane dès 6 mois 6x55g";"LAIT écrémé et petit-lait fermentés réhydratés 68,0 % (LAIT) - Purée de banane 10,0 % - Crème (LAIT) - Eau - Sucre - Amidon transformé de maïs - Arômes naturels - Acidifiant : Acide citrique - Épaississant : Farine de graines de caroube - Émulsifiant : Monodiglycérides de colza - Vitamine C.";87;0;363;0;3,3;2;0;0;11,1;7,7;0;0;2,7;0;0,08;0;NA;NA;NA;NA;0;0;75;19;0;0;NA;NA;0,5;0;NA;NA;NA;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;0;0;7,5;30;0;0;0;0;NA;NA;0;0
"Auchan";"https://www.auchan.fr/bledina-les-brasses-petit-pot-dessert-lacte-a-la-fraise-des-6-mois-6x95g/pr-900155";"baby";"Blédina Les brassés petit pot dessert lacté à la fraise dès 6 mois 6x95g";"LAIT écrémé et petit-lait fermentés réhydratés 68,0 % (LAIT) - Purée de fraises 10,0 % - Crème 9,00 % (LAIT) - Eau - Sucre - Amidon transformé de maïs - Jus de carottes reconstitué à base de jus concentré* - Arôme naturel - Epaississant : Farine de graines de caroube - Acidifiant : Acide citrique - Emulsifiant : Monodiglycérides de colza - *Le jus de carotte est utilisé pour sa couleur";85;0;355;0;3,3;2;0;0;10,7;7,4;0;0;2,7;0;0,08;0;NA;NA;NA;NA;0;0;76;19;0;0;NA;NA;0,5;0;NA;NA;NA;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;NA;NA;0;0
"Auchan";"https://www.auchan.fr/bledina-petit-pot-dessert-brasse-framboise-bio-des-6-mois-4x100g/pr-320792";"baby";"Blédina Petit pot dessert brassé framboise bio dès 6 mois 4x100g";"LAIT entier* 70 % (LAIT) - Eau - LAIT écrémé reconstitué* 5,5 % (LAIT) - Purée de framboises* 5 % - Jus de pommes concentré* - Amidon - jus de citron concentré* - Epaississants : Farine de graine de caroube, pectine - Arôme naturel* - jus de carottes pourpres concentré*² - Ferments lactiques. ²Afin que nos brassés aient une jolie couleur -* Ingrédients issus de l'agriculture biologique.";77;0;325;0;2,8;2;0;0;10,2;6,6;0;0;2,6;0;0,09;0;NA;NA;NA;NA;0;0;94;23;0;0;NA;NA;0,5;0;NA;NA;NA;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;NA;NA;0;0
